iter	AUC	Logloss
885	0.8458407223	0.3386451744
886	0.8458969593	0.3385952182
887	0.845931679	0.3385453086
888	0.8459514081	0.3384947713
889	0.845970273	0.3384463261
890	0.8460551202	0.3383965327
891	0.8461008668	0.3383479248
892	0.846127063	0.3382962485
893	0.8461996019	0.3382442467
894	0.8462515473	0.3381937791
895	0.8462889493	0.338145055
896	0.8463495672	0.3380962147
897	0.8463543057	0.3380461423
898	0.8463819921	0.3379958374
899	0.8464406431	0.33794623
900	0.8465046883	0.3378955997
901	0.8465508819	0.3378479449
902	0.8466196358	0.3377989884
903	0.8466570973	0.3377498691
904	0.846693933	0.3377016796
905	0.8467411101	0.3376524906
906	0.8467687368	0.3376066955
907	0.8468089104	0.3375595289
908	0.8468551636	0.3375110838
909	0.846920073	0.3374617321
910	0.8469563723	0.3374086377
911	0.8470041752	0.3373602158
912	0.847058326	0.3373119333
913	0.847114414	0.3372645808
914	0.8471629322	0.3372161124
915	0.8471688628	0.3371672256
916	0.8472067416	0.3371166883
917	0.8472318053	0.337068894
918	0.8472487926	0.3370235406
919	0.8473099172	0.3369740262
920	0.8473559618	0.336927185
921	0.8473865986	0.3368800881
922	0.8474392593	0.3368303412
923	0.8474780917	0.3367806873
924	0.8474935293	0.3367355663
925	0.8475261927	0.3366893063
926	0.847564429	0.3366423954
927	0.847591579	0.3365951358
928	0.8476084173	0.3365496895
929	0.8476702869	0.3365035689
930	0.8477273285	0.3364535896
931	0.8477692902	0.3364072133
932	0.8478016853	0.3363584427
933	0.8478473723	0.3363119503
934	0.8479082882	0.3362648534
935	0.8479196727	0.3362185934
936	0.8479658365	0.3361735422
937	0.8479911387	0.3361259339
938	0.8480249643	0.3360806038
939	0.8480843902	0.3360336464
940	0.8481276035	0.3359862938
941	0.8481565118	0.3359402663
942	0.8481948972	0.3358944945
943	0.8482667804	0.3358476766
944	0.8482906818	0.3358004635
945	0.8483549953	0.3357549241
946	0.84842816	0.3357086874
947	0.8484920859	0.3356622646
948	0.8485197425	0.3356168183
949	0.8485447466	0.3355702561
950	0.8486043513	0.3355234382
951	0.8486639857	0.3354758531
952	0.848739624	0.335427129
953	0.8487732708	0.335381055
954	0.8488145173	0.3353369569
955	0.8488760591	0.3352912548
956	0.8489155173	0.3352441812
957	0.8489352465	0.3351980142
958	0.848972261	0.3351492668
959	0.8490366638	0.335105192
960	0.8491080701	0.3350592807
961	0.8491280079	0.3350136716
962	0.8491552472	0.3349672721
963	0.8492165208	0.3349216397
964	0.8492620587	0.3348749381
965	0.8492775857	0.3348287013
966	0.8493059278	0.3347848822
967	0.8493596315	0.3347415047
968	0.8494066596	0.3346961978
969	0.8494460583	0.3346481246
970	0.8494744897	0.3346014229
971	0.8495351672	0.3345557441
972	0.8495878875	0.3345098793
973	0.8496266603	0.3344623872
974	0.8496786952	0.3344162435
975	0.8496925831	0.3343737726
976	0.8497187197	0.3343277916
977	0.8497591913	0.3342836005
978	0.8497768342	0.3342415016
979	0.8498167396	0.3341951021
980	0.8498570323	0.3341479122
981	0.8499015272	0.3340998623
982	0.8499453068	0.3340550203
983	0.8499896228	0.3340109687
984	0.850065589	0.3339644297
985	0.8501152098	0.3339196575
986	0.8501876593	0.3338724444
987	0.8501935899	0.333828602
988	0.8502342999	0.3337820631
989	0.8502850831	0.3337370351
990	0.8503276706	0.3336917282
991	0.8503862619	0.3336490481
992	0.8504385352	0.3336053452
993	0.8504935503	0.3335622932
994	0.8505356908	0.333518846
995	0.850581795	0.3334759335
996	0.8506070971	0.3334327652
997	0.8506412804	0.3333910847
998	0.850674212	0.3333483349
999	0.8506925404	0.3333054224
1000	0.850738734	0.3332622774
1001	0.8507781327	0.3332182025
1002	0.8508012295	0.333173686
1003	0.8508338034	0.3331315173
1004	0.8508474529	0.3330858152
1005	0.8508901	0.3330434373
1006	0.8509078622	0.3330026867
1007	0.8509233296	0.3329606808
1008	0.8509632349	0.3329170011
1009	0.8509859443	0.332874693
1010	0.8510367274	0.3328292233
1011	0.8510941565	0.3327840094
1012	0.8511159122	0.3327400276
1013	0.8511662483	0.3326942557
1014	0.8512230217	0.3326493208
1015	0.851262033	0.3326017125
1016	0.8513423204	0.3325557547
1017	0.8513926268	0.3325125167
1018	0.8514276743	0.3324690695
1019	0.8514624834	0.3324251341
1020	0.8515241742	0.332382919
1021	0.8515386879	0.3323412617
1022	0.8515776098	0.3322983724
1023	0.8516222835	0.3322548322
1024	0.8516674638	0.3322111526
1025	0.8516992927	0.3321660084
1026	0.851749897	0.3321212826
1027	0.8517841697	0.3320763709
1028	0.8518509269	0.3320335049
1029	0.8518789411	0.3319893138
1030	0.8519167304	0.3319464013
1031	0.8519535363	0.3319050695
1032	0.8519970179	0.3318633425
1033	0.8520332873	0.3318219874
1034	0.8520736694	0.3317802605
1035	0.8521056771	0.3317367435
1036	0.8521591723	0.3316924362
1037	0.852185756	0.3316512671
1038	0.8522159159	0.3316063322
1039	0.8522281349	0.3315627222
1040	0.8522775173	0.331521065
1041	0.8523460627	0.33147613
1042	0.8523967266	0.3314324271
1043	0.8524456024	0.3313899795
1044	0.8524902761	0.3313444866
1045	0.8525422812	0.3312980407
1046	0.8525477648	0.3312565694
1047	0.8526092768	0.3312143077
1048	0.8526416719	0.3311727435
1049	0.8526772857	0.331130691
1050	0.852735579	0.3310861745
1051	0.8527620733	0.3310443546
1052	0.8527885377	0.3310050219
1053	0.8528350592	0.3309619932
1054	0.8528979123	0.3309172442
1055	0.8529189825	0.3308749128
1056	0.8529743254	0.3308313493
1057	0.8530043364	0.3307904592
1058	0.8530433476	0.3307491507
1059	0.8530748487	0.3307053315
1060	0.8531430662	0.3306609312
1061	0.8531764746	0.3306202736
1062	0.8532043695	0.330579058
1063	0.8532345295	0.3305383306
1064	0.8532717824	0.3304956738
1065	0.8533195257	0.3304538538
1066	0.8533506095	0.330414033
1067	0.853386879	0.3303732359
1068	0.8533910215	0.330331044
1069	0.8534388244	0.3302912232
1070	0.8534910381	0.3302491243
1071	0.8535211384	0.3302084666
1072	0.8535612226	0.3301664142
1073	0.8535890877	0.3301234319
1074	0.8536112607	0.3300822861
1075	0.853648603	0.3300401174
1076	0.8536895812	0.32999939
1077	0.8537406921	0.3299600342
1078	0.8537543714	0.3299189348
1079	0.8537885547	0.3298790908
1080	0.8538040519	0.3298388748
1081	0.8538618684	0.3297950557
1082	0.8539010584	0.3297515387
1083	0.8539283276	0.3297101837
1084	0.8539570272	0.3296691541
1085	0.8539952636	0.3296278688
1086	0.8540538251	0.3295867694
1087	0.8540864885	0.3295454376
1088	0.8541225493	0.3295054541
1089	0.8541692197	0.3294632855
1090	0.8542105556	0.3294225581
1091	0.8542554975	0.3293808776
1092	0.8542866409	0.3293426608
1093	0.8543282747	0.3293026308
1094	0.8543947041	0.3292610898
1095	0.8544234633	0.3292199672
1096	0.8544599414	0.3291796117
1097	0.8545146585	0.3291387681
1098	0.8545453548	0.3290982034
1099	0.854585588	0.3290581269
1100	0.8546324968	0.3290195847
1101	0.8546789289	0.328978834
1102	0.8547295928	0.328935782
1103	0.854772985	0.3288961239
1104	0.8548063636	0.328855815
1105	0.8548510671	0.3288162266
1106	0.8549050093	0.3287769638
1107	0.8549329042	0.3287352368
1108	0.8549722433	0.3286954857
1109	0.8550023437	0.3286535263
1110	0.8550467193	0.3286145889
1111	0.8550807536	0.3285768835
1112	0.855119586	0.3285361328
1113	0.8551781774	0.3284937317
1114	0.8552059531	0.3284539109
1115	0.8552469015	0.328415113
1116	0.8552819788	0.3283761058
1117	0.8553270996	0.3283370986
1118	0.8553655148	0.3282970686
1119	0.8553689122	0.3282576197
1120	0.8554108143	0.3282177757
1121	0.8554423749	0.3281786755
1122	0.8554721773	0.3281373437
1123	0.8555059731	0.3280976159
1124	0.8555204272	0.3280582833
1125	0.8555474877	0.3280187182
1126	0.8555959761	0.3279793391
1127	0.8556284606	0.3279397508
1128	0.8556663096	0.3278974891
1129	0.8557142019	0.3278552507
1130	0.8557451665	0.3278177081
1131	0.8557620049	0.3277774224
1132	0.8557957411	0.3277388104
1133	0.8558419347	0.3276986176
1134	0.8558863997	0.3276587039
1135	0.8559183478	0.3276213239
1136	0.855956614	0.3275818751
1137	0.8559826016	0.3275414964
1138	0.8560012579	0.3275037677
1139	0.8560545444	0.3274644351
1140	0.8560914397	0.3274256604
1141	0.8561188579	0.3273855142
1142	0.8561451435	0.3273464838
1143	0.8561897874	0.3273088714
1144	0.8562374115	0.327269283
1145	0.856267333	0.3272313219
1146	0.8563172221	0.3271934306
1147	0.8563567996	0.3271531681
1148	0.856387943	0.3271145794
1149	0.8564139903	0.3270753862
1150	0.8564460874	0.3270343334
1151	0.8564944267	0.3269938617
1152	0.8565227091	0.3269565282
1153	0.8565653265	0.3269173119
1154	0.8566107154	0.3268773516
1155	0.8566299379	0.3268389721
1156	0.8566793799	0.326797989
1157	0.8567109704	0.326758912
1158	0.8567312062	0.3267199514
1159	0.8567825854	0.3266806885
1160	0.8568098545	0.3266419835
1161	0.8568626344	0.3266028136
1162	0.8569003046	0.326562156
1163	0.8569696546	0.3265227768
1164	0.8569957614	0.3264837464
1165	0.8570335805	0.3264423216
1166	0.8570603728	0.3264023846
1167	0.8570929468	0.3263614945
1168	0.8571214378	0.3263233474
1169	0.8571575582	0.3262819691
1170	0.8571981788	0.3262429852
1171	0.8572300076	0.3262049079
1172	0.8572531343	0.3261677604
1173	0.857296437	0.3261292647
1174	0.8573124707	0.3260890719
1175	0.857346952	0.3260513898
1176	0.8573788106	0.3260134287
1177	0.8573892713	0.3259756536
1178	0.8574365377	0.3259370416
1179	0.8574656248	0.3258987086
1180	0.8574971557	0.3258577719
1181	0.8574981391	0.3258197411
1182	0.8575380445	0.3257811989
1183	0.8575601876	0.3257427728
1184	0.8575928807	0.325704928
1185	0.8576391637	0.3256648282
1186	0.8576866984	0.3256253329
1187	0.8576761782	0.325589278
1188	0.8577287793	0.3255498059
1189	0.8577673435	0.325513565
1190	0.8577928245	0.3254760921
1191	0.8578277826	0.3254387122
1192	0.8578792214	0.325401402
1193	0.8579083979	0.3253616741
1194	0.8579503298	0.3253224578
1195	0.8579881191	0.3252851708
1196	0.8580245376	0.3252464658
1197	0.8580473661	0.3252076446
1198	0.8580597043	0.3251708458
1199	0.858104378	0.3251326988
1200	0.8581405282	0.3250966671
1201	0.858177036	0.3250590082
1202	0.8582161665	0.3250218375
1203	0.858258903	0.3249827373
1204	0.8582829833	0.3249465895
1205	0.8583285213	0.3249087214
1206	0.858361721	0.324870923
1207	0.8583861887	0.3248340777
1208	0.8584105074	0.3247962096
1209	0.8584305942	0.3247597828
1210	0.8584427238	0.3247241463
1211	0.8584919274	0.32468579
1212	0.8585136235	0.3246494561
1213	0.8585427403	0.3246118437
1214	0.8585893512	0.324573069
1215	0.8586209416	0.3245368979
1216	0.8586587012	0.3245002851
1217	0.8586815596	0.3244631841
1218	0.8587170541	0.3244228054
1219	0.8587693274	0.3243858439
1220	0.8588016033	0.3243466973
1221	0.8588231802	0.3243126648
1222	0.8588521481	0.3242748664
1223	0.8588759005	0.3242391602
1224	0.8589059114	0.3242030123
1225	0.8589433134	0.3241638424
1226	0.8590028882	0.3241268112
1227	0.8590227365	0.3240917558
1228	0.8590614796	0.3240547943
1229	0.8591003418	0.3240191579
1230	0.8591163158	0.3239829635
1231	0.859141469	0.323946095
1232	0.8591873646	0.3239101331
1233	0.8592327237	0.3238728926
1234	0.8592711091	0.3238362798
1235	0.8592908084	0.3238012012
1236	0.8593185246	0.3237672617
1237	0.8593524694	0.3237304862
1238	0.859384656	0.3236942918
1239	0.8594034314	0.3236602593
1240	0.8594319522	0.3236250878
1241	0.8594728112	0.3235870105
1242	0.8595092297	0.3235511183
1243	0.8595533371	0.3235151564
1244	0.8595783412	0.3234763816
1245	0.8596132696	0.3234419307
1246	0.8596342504	0.323404574
1247	0.8596683145	0.3233697047
1248	0.8596939445	0.323330837
1249	0.8597258627	0.3232951308
1250	0.8597701788	0.3232583553
1251	0.8598224223	0.3232198595
1252	0.8598484695	0.3231835721
1253	0.8598735929	0.3231467036
1254	0.8599033952	0.3231127176
1255	0.8599311709	0.3230760351
1256	0.8599822521	0.3230385854
1257	0.8600114584	0.3230012287
1258	0.8600424826	0.3229649646
1259	0.8600559831	0.3229306067
1260	0.8600684106	0.3228954351
1261	0.8601159453	0.3228570323
1262	0.8601415753	0.3228217213
1263	0.8601949513	0.322783737
1264	0.8602221012	0.322747961
1265	0.8602561057	0.3227126732
1266	0.8602866232	0.3226761069
1267	0.8603231609	0.3226396568
1268	0.8603500426	0.3226036484
1269	0.8603803515	0.3225673843
1270	0.8604094088	0.3225312132
1271	0.8604553342	0.3224945771
1272	0.8604976535	0.3224591499
1273	0.8605219126	0.3224247454
1274	0.8605621457	0.3223879002
1275	0.8605904579	0.3223511246
1276	0.8606208861	0.3223128613
1277	0.8606358469	0.3222786894
1278	0.8606804907	0.3222416349
1279	0.8607230783	0.3222050918
1280	0.8607603014	0.3221701992
1281	0.8607959747	0.3221354229
1282	0.8608451486	0.3220980662
1283	0.8608746827	0.3220635223
1284	0.8608930409	0.322029792
1285	0.8609433472	0.3219943647
1286	0.8609824181	0.3219565664
1287	0.8609981537	0.3219225804
1288	0.8610484302	0.3218870369
1289	0.8610581756	0.3218509355
1290	0.8610927165	0.3218137648
1291	0.8611277342	0.3217794069
1292	0.8611750305	0.3217422826
1293	0.8611893356	0.3217086453
1294	0.8612270653	0.3216728926
1295	0.8612508476	0.3216383952
1296	0.8612923622	0.3216040605
1297	0.8613381684	0.3215694934
1298	0.8613782823	0.32153481
1299	0.8614122868	0.3214980112
1300	0.8614564836	0.3214616541
1301	0.8614984453	0.3214265988
1302	0.861525774	0.3213921247
1303	0.8615649343	0.3213569531
1304	0.861610055	0.3213200149
1305	0.8616532087	0.3212851688
1306	0.8616908193	0.3212494161
1307	0.8617404997	0.3212128962
1308	0.8617773652	0.3211767018
1309	0.86181885	0.3211425996
1310	0.8618384004	0.3211074978
1311	0.8618631363	0.3210714197
1312	0.861895889	0.3210343652
1313	0.8619210422	0.321000263
1314	0.8619449735	0.3209665559
1315	0.8619745374	0.3209328489
1316	0.8620104194	0.3208963291
1317	0.8620233536	0.3208631335
1318	0.8620721698	0.3208268926
1319	0.8621148169	0.320792186
1320	0.862131983	0.3207566425
1321	0.862159133	0.3207228425
1322	0.8621914983	0.3206864853
1323	0.8622173071	0.3206528248
1324	0.8622460067	0.3206176765
1325	0.8622647822	0.3205815286
1326	0.8622947335	0.3205476356
1327	0.8623118997	0.3205133474
1328	0.8623483777	0.3204785943
1329	0.8623888195	0.3204447246
1330	0.8624296486	0.3204090416
1331	0.8624545336	0.3203750556
1332	0.8624893129	0.3203403257
1333	0.8625197709	0.3203068744
1334	0.862559557	0.3202715866
1335	0.8625974357	0.320236787
1336	0.8626463711	0.3202022431
1337	0.8626824319	0.3201652584
1338	0.8627080023	0.3201292732
1339	0.8627380729	0.3200927534
1340	0.8627668619	0.3200583722
1341	0.8628274798	0.3200198765
1342	0.8628547788	0.3199854953
1343	0.8628898859	0.3199501145
1344	0.8629267216	0.3199154544
1345	0.8629643917	0.3198815846
1346	0.862986505	0.3198446696
1347	0.8630207777	0.3198096376
1348	0.8630557954	0.3197719322
1349	0.8630826473	0.3197375975
1350	0.8631137013	0.3197024492
1351	0.8631389141	0.3196686724
1352	0.8631802797	0.3196320131
1353	0.8632209301	0.3195967486
1354	0.863265276	0.3195609726
1355	0.8633159399	0.3195263357
1356	0.8633393049	0.3194916524
1357	0.8633562922	0.3194581778
1358	0.8633973002	0.3194235177
1359	0.8634441495	0.3193890668
1360	0.8634708822	0.3193546623
1361	0.8634933233	0.3193213505
1362	0.863520354	0.3192879922
1363	0.8635500073	0.3192513793
1364	0.8635727167	0.3192176258
1365	0.8636052608	0.3191856855
1366	0.86364007	0.319151746
1367	0.8636748791	0.3191179227
1368	0.8636935353	0.3190851455
1369	0.8637198508	0.3190506946
1370	0.8637619615	0.3190134542
1371	0.8637990057	0.3189776782
1372	0.8638405204	0.318942344
1373	0.8638639748	0.3189087299
1374	0.8638933301	0.318875697
1375	0.8639179766	0.3188421295
1376	0.8639287353	0.3188083062
1377	0.863959074	0.3187733671
1378	0.8639860153	0.3187397066
1379	0.864026159	0.318705953
1380	0.8640553355	0.3186723855
1381	0.8640883267	0.3186377021
1382	0.8641074896	0.3186032744
1383	0.8641290069	0.3185682424
1384	0.8641682267	0.3185309089
1385	0.8641944528	0.3184975971
1386	0.8642418981	0.3184621698
1387	0.8642745912	0.3184286488
1388	0.8642998934	0.3183953834
1389	0.8643219173	0.318363815
1390	0.8643348217	0.3183308751
1391	0.8643556833	0.3182979352
1392	0.864376843	0.318265344
1393	0.8644060791	0.3182295913
1394	0.8644382954	0.3181954426
1395	0.8644555211	0.3181636882
1396	0.8644776046	0.318132608
1397	0.8645064235	0.3180984361
1398	0.8645421565	0.3180643803
1399	0.8645710051	0.318030836
1400	0.8645875156	0.3179978264
1401	0.8646231294	0.3179638404
1402	0.8646470308	0.3179301799
1403	0.8646917343	0.3178957987
1404	0.8647183776	0.3178617894
1405	0.8647313416	0.3178295004
1406	0.8647494018	0.3177967
1407	0.8647697568	0.3177630627
1408	0.864798367	0.3177294022
1409	0.8648338616	0.3176947653
1410	0.8648738861	0.3176602446
1411	0.8649166822	0.3176266073
1412	0.8649392128	0.3175953412
1413	0.8649507165	0.317562471
1414	0.86498335	0.3175282293
1415	0.8650230467	0.3174945688
1416	0.865044415	0.3174609315
1417	0.8650719225	0.3174273871
1418	0.8651064038	0.3173941218
1419	0.865152061	0.3173602288
1420	0.8651929498	0.3173270099
1421	0.865221262	0.3172935586
1422	0.8652455807	0.3172607814
1423	0.8652678728	0.3172284227
1424	0.8652986586	0.3171975284
1425	0.8653474152	0.3171629148
1426	0.8653705716	0.3171304863
1427	0.8653873801	0.3170981275
1428	0.8654292226	0.3170647925
1429	0.8654663563	0.3170325267
1430	0.8654993176	0.3169977503
1431	0.8655371964	0.3169658797
1432	0.8655756116	0.3169301038
1433	0.8656091988	0.3168985587
1434	0.8656462729	0.3168666881
1435	0.8656823039	0.3168342363
1436	0.8656953573	0.3168012267
1437	0.865727663	0.3167687982
1438	0.8657772839	0.3167357653
1439	0.8658179641	0.3167025464
1440	0.8658435941	0.3166700715
1441	0.8658710122	0.3166374803
1442	0.8659029305	0.3166048658
1443	0.8659453988	0.3165718561
1444	0.8659567237	0.3165415663
1445	0.8659927249	0.3165099979
1446	0.8660241067	0.3164764769
1447	0.8660513759	0.3164435137
1448	0.8660799265	0.3164111782
1449	0.8661114573	0.3163778431
1450	0.8661442101	0.3163435084
1451	0.8661754727	0.316312219
1452	0.8662110567	0.3162787909
1453	0.8662316799	0.3162474782
1454	0.866263628	0.3162152822
1455	0.866291523	0.3161835976
1456	0.8663253784	0.3161515178
1457	0.8663679063	0.3161167415
1458	0.8663860857	0.3160855218
1459	0.8664131761	0.3160544648
1460	0.8664278984	0.3160218736
1461	0.86646083	0.3159896311
1462	0.8664850593	0.3159581557
1463	0.8665111065	0.3159255645
1464	0.8665356934	0.3158941356
1465	0.866560638	0.3158617768
1466	0.8665830195	0.315831022
1467	0.8666008711	0.3158000581
1468	0.8666221499	0.3157683734
1469	0.8666456044	0.3157366888
1470	0.8666906357	0.3157028656
1471	0.8667331934	0.315670809
1472	0.8667732775	0.3156393104
1473	0.8668015897	0.3156052314
1474	0.8668413758	0.3155718963
1475	0.8668711782	0.3155404907
1476	0.8668871224	0.3155078762
1477	0.8669116497	0.3154761916
1478	0.8669418097	0.3154448092
1479	0.866966784	0.3154139382
1480	0.8669897914	0.3153808123
1481	0.8670168817	0.3153502203
1482	0.8670519888	0.3153158391
1483	0.8670856059	0.3152853865
1484	0.8671150804	0.315251354
1485	0.867148459	0.3152188791
1486	0.8671763539	0.3151858927
1487	0.8672086596	0.3151536269
1488	0.867233187	0.3151222445
1489	0.8672600985	0.3150903971
1490	0.8672968745	0.3150587823
1491	0.8673409224	0.3150262376
1492	0.8673652112	0.3149930187
1493	0.867398113	0.3149624964
1494	0.8674387932	0.3149283477
1495	0.8674753904	0.3148967561
1496	0.867497474	0.3148655829
1497	0.8675357401	0.314833596
